UID,StateCode,StateName,County,City,Aggregator,PricePerPound,PricePerTon
323,PR,Puerto Rico,GUANICA,Guanica,Bo La Luna,0.6300,1260
324,PR,Puerto Rico,GUANICA,Guanica,URB Bahia,0.6600,1320
325,PR,Puerto Rico,GUANICA,Guanica,URB Sagrado Corazon,0.4600,920
326,PR,Puerto Rico,GUANICA,Guanica,Vista Mar,0.5100,1020
327,PR,Puerto Rico,GUANICA,Guanica,URB Santa Clara,0.6200,1240
328,PR,Puerto Rico,GUANICA,Guanica,Bda Esperanza,0.7000,1400
329,PR,Puerto Rico,GUAYANILLA,Guayanilla,Guayanilla,0.5600,1120
330,PR,Puerto Rico,GUAYANILLA,Guayanilla,URB La Concepcion,0.7000,1400
331,PR,Puerto Rico,GUAYANILLA,Guayanilla,URB Santa Elena,0.4900,980
332,PR,Puerto Rico,GUAYANILLA,Guayanilla,Bda Guaydia,0.7000,1400
333,PR,Puerto Rico,GUAYANILLA,Guayanilla,URB Stella,0.6500,1300
334,PR,Puerto Rico,GUAYANILLA,Guayanilla,Ext Santa Elena 2,0.5900,1180
335,PR,Puerto Rico,GUAYANILLA,Guayanilla,Villa Del Rio,0.6700,1340
336,PR,Puerto Rico,GUAYANILLA,Guayanilla,Ext Santa Elena 3,0.6300,1260
337,PR,Puerto Rico,GUAYANILLA,Guayanilla,URB Monte Claro,0.5600,1120
338,PR,Puerto Rico,GUAYANILLA,Guayanilla,URB Santa Maria,0.6100,1220
339,PR,Puerto Rico,GUAYANILLA,Guayanilla,URB Santa Elena 2,0.5700,1140
340,PR,Puerto Rico,GUAYANILLA,Guayanilla,Bo Los Sitios,0.7000,1400
341,PR,Puerto Rico,GUAYANILLA,Guayanilla,URB San Augusto,0.6800,1360
342,PR,Puerto Rico,HATILLO,Hatillo,Parc Santa Rosa,0.5700,1140
343,PR,Puerto Rico,HATILLO,Hatillo,Colinas De Hatillo,0.4500,900
344,PR,Puerto Rico,HATILLO,Hatillo,Ext Villa Del Carmen,0.6200,1240
345,PR,Puerto Rico,HATILLO,Hatillo,Sect Aviles,0.6800,1360
346,PR,Puerto Rico,HATILLO,Hatillo,URB Costa Norte,0.4600,920
347,PR,Puerto Rico,HATILLO,Hatillo,URB Mar Azul,0.4500,900
348,PR,Puerto Rico,HATILLO,Hatillo,Bda Clan,0.5700,1140
349,PR,Puerto Rico,HATILLO,Hatillo,Est De La Ceiba,0.6100,1220
350,PR,Puerto Rico,HATILLO,Hatillo,Alt De Hatillo,0.4600,920
351,PR,Puerto Rico,HATILLO,Hatillo,Brisas De Hatillo,0.4800,960
352,PR,Puerto Rico,HATILLO,Hatillo,Est De Carrizales,0.5800,1160
353,PR,Puerto Rico,HATILLO,Hatillo,Ext San Ramon,0.5500,1100
354,PR,Puerto Rico,HATILLO,Hatillo,URB Las Palmas,0.6600,1320
355,PR,Puerto Rico,HATILLO,Hatillo,Villa Del Carmen,0.6500,1300
356,PR,Puerto Rico,HATILLO,Hatillo,Hatillo,0.6600,1320
357,PR,Puerto Rico,HATILLO,Hatillo,URB Corales De Hatillo,0.5400,1080
358,PR,Puerto Rico,HATILLO,Hatillo,URB Hatillo Del Mar,0.5400,1080
359,PR,Puerto Rico,HATILLO,Hatillo,Valle Verde,0.6900,1380
360,PR,Puerto Rico,HORMIGUEROS,Hormigueros,Hacienda La Monserrate,0.5800,1160
361,PR,Puerto Rico,HORMIGUEROS,Hormigueros,URB Verdun Ii,0.4500,900
362,PR,Puerto Rico,HORMIGUEROS,Hormigueros,Parc San Romualdo,0.5600,1120
363,PR,Puerto Rico,HORMIGUEROS,Hormigueros,Hormigueros,0.5800,1160
364,PR,Puerto Rico,HORMIGUEROS,Hormigueros,Est Del Rio,0.5100,1020
365,PR,Puerto Rico,HORMIGUEROS,Hormigueros,Haciendas Constancia,0.5800,1160
366,PR,Puerto Rico,HORMIGUEROS,Hormigueros,URB Montebello,0.5700,1140
367,PR,Puerto Rico,HORMIGUEROS,Hormigueros,URB Verdun,0.6900,1380
368,PR,Puerto Rico,HORMIGUEROS,Hormigueros,Villa Zoraida,0.7000,1400
369,PR,Puerto Rico,HORMIGUEROS,Hormigueros,Colinas Del Oeste,0.4700,940
370,PR,Puerto Rico,HORMIGUEROS,Hormigueros,Valle Hermoso,0.6400,1280
371,PR,Puerto Rico,HORMIGUEROS,Hormigueros,Bo Lavadero,0.7000,1400
372,PR,Puerto Rico,ISABELA,Isabela,Isabela,0.4800,960
373,PR,Puerto Rico,ISABELA,Isabela,Brisas Del Canal,0.6300,1260
374,PR,Puerto Rico,ISABELA,Isabela,Comunidad Mantilla,0.4500,900
375,PR,Puerto Rico,ISABELA,Isabela,Parc Cotto,0.5900,1180
376,PR,Puerto Rico,ISABELA,Isabela,Qtas Del Atlantico,0.6900,1380
377,PR,Puerto Rico,ISABELA,Isabela,Sect Las Uvas,0.6300,1260
378,PR,Puerto Rico,ISABELA,Isabela,Sect Rotarios,0.5000,1000
379,PR,Puerto Rico,ISABELA,Isabela,URB Medina,0.4700,940
380,PR,Puerto Rico,ISABELA,Isabela,URB Sol Y Mar,0.6600,1320
381,PR,Puerto Rico,ISABELA,Isabela,Alt Del Mar,0.5500,1100
382,PR,Puerto Rico,ISABELA,Isabela,Comunidad Capiro,0.6900,1380
383,PR,Puerto Rico,ISABELA,Isabela,Comunidad Los Pinos,0.6800,1360
384,PR,Puerto Rico,ISABELA,Isabela,Comunidad Sonuco,0.6500,1300
385,PR,Puerto Rico,ISABELA,Isabela,Est Velazquez,0.5100,1020
386,PR,Puerto Rico,ISABELA,Isabela,Repto Duran,0.5300,1060
387,PR,Puerto Rico,ISABELA,Isabela,Repto San Antonio,0.6500,1300
388,PR,Puerto Rico,ISABELA,Isabela,Repto Vega Badillo,0.6400,1280
389,PR,Puerto Rico,ISABELA,Isabela,Repto Yomaira,0.6200,1240
390,PR,Puerto Rico,ISABELA,Isabela,Sect Cachichuelas,0.6900,1380
391,PR,Puerto Rico,ISABELA,Isabela,Sect La Pra,0.6200,1240
392,PR,Puerto Rico,ISABELA,Isabela,Sect Villa Luna,0.6200,1240
393,PR,Puerto Rico,ISABELA,Isabela,URB Figueroa,0.5600,1120
394,PR,Puerto Rico,ISABELA,Isabela,Villa Pesquera,0.6600,1320
395,PR,Puerto Rico,ISABELA,Isabela,Comunidad El Ramal,0.4800,960
396,PR,Puerto Rico,ISABELA,Isabela,Sect La Media Cuerda,0.5200,1040
397,PR,Puerto Rico,ISABELA,Isabela,Sect Las Marias,0.5700,1140
398,PR,Puerto Rico,ISABELA,Isabela,Sect Pueblo Nuevo,0.6100,1220
399,PR,Puerto Rico,ISABELA,Isabela,Sect Verdum,0.4900,980
400,PR,Puerto Rico,ISABELA,Isabela,URB Domenech,0.6500,1300
401,PR,Puerto Rico,ISABELA,Isabela,Haciendas De Isabela,0.5000,1000
402,PR,Puerto Rico,ISABELA,Isabela,Jard Miramar,0.5100,1020
403,PR,Puerto Rico,ISABELA,Isabela,Parc Mora Guerrero,0.5600,1120
404,PR,Puerto Rico,ISABELA,Isabela,Repto Apolonio Velez Ramos,0.4700,940
405,PR,Puerto Rico,ISABELA,Isabela,Repto Las Brisas,0.6300,1260
406,PR,Puerto Rico,ISABELA,Isabela,Sect Casimiro Perez,0.6600,1320
407,PR,Puerto Rico,ISABELA,Isabela,Sect Tocones,0.6400,1280
408,PR,Puerto Rico,ISABELA,Isabela,URB Lamela,0.6300,1260
409,PR,Puerto Rico,ISABELA,Isabela,URB Salvador Rios,0.5300,1060
410,PR,Puerto Rico,ISABELA,Isabela,URB Santa Teresita,0.5700,1140
411,PR,Puerto Rico,ISABELA,Isabela,Villa Karen,0.5000,1000
412,PR,Puerto Rico,ISABELA,Isabela,Villa Lydia,0.6900,1380
413,PR,Puerto Rico,ISABELA,Isabela,Bda La Mayor,0.4900,980
414,PR,Puerto Rico,ISABELA,Isabela,Comunidad El Canon,0.5800,1160
415,PR,Puerto Rico,ISABELA,Isabela,Est Del Paraiso,0.5000,1000
416,PR,Puerto Rico,ISABELA,Isabela,Repto Jerusalen,0.5500,1100
417,PR,Puerto Rico,ISABELA,Isabela,URB Santa Rosa,0.5000,1000
418,PR,Puerto Rico,ISABELA,Isabela,Vista Verde,0.4500,900
419,PR,Puerto Rico,ISABELA,Isabela,Comunidad Guanabano,0.5900,1180
420,PR,Puerto Rico,ISABELA,Isabela,Comunidad Los Ponce,0.6300,1260
421,PR,Puerto Rico,ISABELA,Isabela,Repto Capella,0.6300,1260
422,PR,Puerto Rico,ISABELA,Isabela,Repto Santa Maria,0.5200,1040
423,PR,Puerto Rico,ISABELA,Isabela,Sect Las Colinas,0.4700,940
424,PR,Puerto Rico,ISABELA,Isabela,Sect Los Toledo,0.6600,1320
425,PR,Puerto Rico,ISABELA,Isabela,URB Hau,0.6000,1200
426,PR,Puerto Rico,ISABELA,Isabela,URB Las Ceibas,0.5700,1140
427,PR,Puerto Rico,ISABELA,Isabela,Villa Acevedo,0.6400,1280
428,PR,Puerto Rico,ISABELA,Isabela,Comunidad Ramal,0.6100,1220
429,PR,Puerto Rico,ISABELA,Isabela,Mans Del Atlantico,0.6800,1360
430,PR,Puerto Rico,ISABELA,Isabela,Pradera Real,0.6500,1300
431,PR,Puerto Rico,ISABELA,Isabela,Repto Monte Claro,0.6600,1320
432,PR,Puerto Rico,ISABELA,Isabela,Repto Villa Y Mar,0.6400,1280
433,PR,Puerto Rico,ISABELA,Isabela,Res Lomas Del Sol,0.4800,960
434,PR,Puerto Rico,ISABELA,Isabela,Sect San Antonio De La Tuna,0.7000,1400
435,PR,Puerto Rico,ISABELA,Isabela,URB Llanos De Isabela,0.5900,1180
436,PR,Puerto Rico,ISABELA,Isabela,URB Manuel Corchado,0.6900,1380
437,PR,Puerto Rico,ISABELA,Isabela,Villa Gamal,0.5000,1000
438,PR,Puerto Rico,ISABELA,Isabela,Villa Mizei,0.6300,1260
439,PR,Puerto Rico,ISABELA,Isabela,Ext Villa Espana,0.5400,1080
440,PR,Puerto Rico,ISABELA,Isabela,Repto Miraflores,0.6300,1260
441,PR,Puerto Rico,ISABELA,Isabela,Sect California,0.6200,1240
442,PR,Puerto Rico,ISABELA,Isabela,URB Costa Brava,0.5900,1180
443,PR,Puerto Rico,ISABELA,Isabela,URB Islazul,0.4800,960
444,PR,Puerto Rico,ISABELA,Isabela,URB Las 3t,0.6500,1300
445,PR,Puerto Rico,ISABELA,Isabela,URB Las Flores,0.6100,1220
446,PR,Puerto Rico,ISABELA,Isabela,Vistas Del Atlantico,0.5800,1160
447,PR,Puerto Rico,JAYUYA,Jayuya,Alts De Borinquen,0.6100,1220
448,PR,Puerto Rico,JAYUYA,Jayuya,URB Hayuya,0.6900,1380
449,PR,Puerto Rico,JAYUYA,Jayuya,URB La Monserrate,0.6400,1280
450,PR,Puerto Rico,JAYUYA,Jayuya,URB Vega Linda,0.4600,920
451,PR,Puerto Rico,JAYUYA,Jayuya,URB La Colina,0.6300,1260
452,PR,Puerto Rico,JAYUYA,Jayuya,Jard De Jayuya,0.4600,920
453,PR,Puerto Rico,JAYUYA,Jayuya,Alts De Jayuya,0.6500,1300
454,PR,Puerto Rico,JAYUYA,Jayuya,Jayuya,0.5100,1020
455,PR,Puerto Rico,JAYUYA,Jayuya,Valle Verde,0.6900,1380
456,PR,Puerto Rico,LAJAS,Lajas,Est Del Parra,0.6900,1380
457,PR,Puerto Rico,LAJAS,Lajas,Lajas,0.5100,1020
458,PR,Puerto Rico,LAJAS,Lajas,Jard De Lajas,0.5800,1160
459,PR,Puerto Rico,LAJAS,Lajas,URB El Valle,0.5500,1100
460,PR,Puerto Rico,LAJAS,Lajas,URB Linda Vista,0.6200,1240
461,PR,Puerto Rico,LAJAS,Lajas,Bda Tomei,0.7000,1400
462,PR,Puerto Rico,LAJAS,Lajas,Bda Nicolin Perez,0.7000,1400
463,PR,Puerto Rico,LAJAS,Lajas,Est De Lajas,0.7000,1400
464,PR,Puerto Rico,LAJAS,Lajas,Ext El Valle 2,0.5100,1020
465,PR,Puerto Rico,LAJAS,Lajas,Parq Real,0.4500,900
466,PR,Puerto Rico,LAJAS,Lajas,Alts De San Blas,0.6800,1360
467,PR,Puerto Rico,LARES,Lares,Haciendas De Borinquen Ii,0.4700,940
468,PR,Puerto Rico,LARES,Lares,URB Buena Vista,0.5900,1180
469,PR,Puerto Rico,LARES,Lares,Lares,0.5800,1160
470,PR,Puerto Rico,LAS MARIAS,Las Marias,Jard De Las Marias,0.6400,1280
471,PR,Puerto Rico,LAS MARIAS,Las Marias,URB El Coqui,0.4900,980
472,PR,Puerto Rico,LAS MARIAS,Las Marias,URB El Bosque,0.5500,1100
473,PR,Puerto Rico,LAS MARIAS,Las Marias,URB Lavergne,0.6800,1360
474,PR,Puerto Rico,LAS MARIAS,Las Marias,Las Marias,0.6700,1340
475,PR,Puerto Rico,MANATI,Manati,Manati,0.5800,1160
476,PR,Puerto Rico,MANATI,Manati,Repto Marista,0.5800,1160
477,PR,Puerto Rico,MANATI,Manati,URB Oneill,0.6800,1360
478,PR,Puerto Rico,MANATI,Manati,URB San Salvador,0.6400,1280
479,PR,Puerto Rico,MANATI,Manati,Villa Beatriz,0.5800,1160
480,PR,Puerto Rico,MANATI,Manati,Colina Del Mar,0.6400,1280
481,PR,Puerto Rico,MANATI,Manati,Est De Valle Verde,0.6200,1240
482,PR,Puerto Rico,MANATI,Manati,Repto Garcia,0.4500,900
483,PR,Puerto Rico,MANATI,Manati,URB Camino Del Sol Ii,0.4900,980
484,PR,Puerto Rico,MANATI,Manati,Villa Forestal,0.6300,1260
485,PR,Puerto Rico,MANATI,Manati,Villa Maria,0.5500,1100
486,PR,Puerto Rico,MANATI,Manati,Jard De Monaco 3,0.5700,1140
487,PR,Puerto Rico,MANATI,Manati,Lomas Del Manatuabon,0.5000,1000
488,PR,Puerto Rico,MANATI,Manati,URB Monte Verde,0.4700,940
489,PR,Puerto Rico,MANATI,Manati,Valle De Tierras Nuevas,0.5200,1040
490,PR,Puerto Rico,MANATI,Manati,Villas Del Manati,0.5400,1080
491,PR,Puerto Rico,MANATI,Manati,Bo Cantera,0.6100,1220
492,PR,Puerto Rico,MANATI,Manati,Ext Oneill,0.4800,960
493,PR,Puerto Rico,MANATI,Manati,Hacienda Hermanas Mena,0.5000,1000
494,PR,Puerto Rico,MANATI,Manati,Jard De Monaco 2,0.5300,1060
495,PR,Puerto Rico,MANATI,Manati,Repto Geovani,0.4700,940
496,PR,Puerto Rico,MANATI,Manati,URB Las Gardenias,0.4600,920
497,PR,Puerto Rico,MANATI,Manati,URB Manati Chalets,0.6400,1280
498,PR,Puerto Rico,MANATI,Manati,Villa Nitza,0.5300,1060
499,PR,Puerto Rico,MANATI,Manati,Villas Tesoro,0.6700,1340
500,PR,Puerto Rico,MANATI,Manati,Bda San Jose,0.6600,1320
501,PR,Puerto Rico,MANATI,Manati,Hacienda La Monserrate,0.5500,1100
502,PR,Puerto Rico,MANATI,Manati,URB Flamboyan,0.5300,1060
503,PR,Puerto Rico,MANATI,Manati,URB Portofino,0.5800,1160
504,PR,Puerto Rico,MANATI,Manati,URB Santa Teresa,0.5600,1120
505,PR,Puerto Rico,MANATI,Manati,Brisas De Mar Chiquita,0.7000,1400
506,PR,Puerto Rico,MANATI,Manati,Est De Manati,0.6100,1220
507,PR,Puerto Rico,MANATI,Manati,Est Marylin,0.6500,1300
508,PR,Puerto Rico,MANATI,Manati,Jard De Monaco 1,0.6200,1240
509,PR,Puerto Rico,MANATI,Manati,Parc Marquez,0.4500,900
510,PR,Puerto Rico,MANATI,Manati,URB Atenas,0.6100,1220
511,PR,Puerto Rico,MANATI,Manati,Valles De Manati,0.6200,1240
512,PR,Puerto Rico,MANATI,Manati,Alts De Manati,0.5200,1040
513,PR,Puerto Rico,MANATI,Manati,Valle Encantado,0.5800,1160
514,PR,Puerto Rico,MANATI,Manati,Villa Evangelina,0.5400,1080
515,PR,Puerto Rico,MANATI,Manati,Ext San Salvador,0.6300,1260
516,PR,Puerto Rico,MANATI,Manati,Parc La Luisa,0.6100,1220
517,PR,Puerto Rico,MANATI,Manati,Repto Rosello,0.6800,1360
518,PR,Puerto Rico,MANATI,Manati,URB Los Rosales,0.7000,1400
519,PR,Puerto Rico,MANATI,Manati,URB Luchetti,0.4700,940
520,PR,Puerto Rico,MOCA,Moca,Villa Mercedes,0.5500,1100
521,PR,Puerto Rico,MOCA,Moca,Parc Lomas Verdes,0.6300,1260
522,PR,Puerto Rico,MOCA,Moca,Moca,0.5900,1180
523,PR,Puerto Rico,MOCA,Moca,Villa Soto,0.6900,1380
524,PR,Puerto Rico,MOCA,Moca,Parc Sabana,0.6600,1320
525,PR,Puerto Rico,MOCA,Moca,Res Edad Dorada,0.6900,1380
526,PR,Puerto Rico,MOCA,Moca,Hacienda La Monserrate,0.5200,1040
527,PR,Puerto Rico,MOCA,Moca,URB Las Palmas,0.5200,1040
528,PR,Puerto Rico,MOCA,Moca,URB Los Robles,0.5900,1180
529,PR,Puerto Rico,MOCA,Moca,URB Moca Gdns,0.6300,1260
530,PR,Puerto Rico,MOCA,Moca,Villa Deloamit,0.4900,980
531,PR,Puerto Rico,RINCON,Rincon,URB Sea Beach Colony,0.7000,1400
532,PR,Puerto Rico,RINCON,Rincon,Comunidad Estella,0.5200,1040
533,PR,Puerto Rico,RINCON,Rincon,Jard De Rincon,0.6200,1240
534,PR,Puerto Rico,RINCON,Rincon,Rincon,0.5300,1060
535,PR,Puerto Rico,RINCON,Rincon,Comunidad Stella,0.6600,1320
536,PR,Puerto Rico,RINCON,Rincon,Villas De La Pradera,0.4800,960
537,PR,Puerto Rico,RINCON,Rincon,Vista Azul,0.6100,1220
538,PR,Puerto Rico,RINCON,Rincon,URB Palma Real,0.5300,1060
539,PR,Puerto Rico,RINCON,Rincon,Ext Jard De Rincon,0.4900,980
540,PR,Puerto Rico,RINCON,Rincon,URB Cerro Los Pobres,0.5700,1140
541,PR,Puerto Rico,RINCON,Rincon,URB Las Lomas,0.5100,1020
542,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,Parc Chivas,0.5000,1000
543,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,Repto Kennedy,0.7000,1400
544,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,URB Avila,0.5000,1000
545,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,Bo Cacao,0.5100,1020
546,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,URB Dos Ceibas,0.5000,1000
547,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,Quebradillas,0.4600,920
548,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,URB La Romana,0.4900,980
549,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,Brisas Tropical,0.6300,1260
550,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,Parc Terranova,0.5400,1080
551,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,Villa Norma,0.5200,1040
552,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,Parq Del Retiro,0.4600,920
553,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,URB Santa Marina,0.5500,1100
554,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,URB El Retiro,0.5000,1000
555,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Mayaguez,0.4700,940
556,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Mineral,0.4700,940
557,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Salud,0.6500,1300
558,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Villa Sultanita,0.6600,1320
559,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Carcel,0.5700,1140
560,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Rio Hondo,0.5700,1140
561,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Repto Brisas De Rio Hondo,0.5200,1040
562,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Repto San Miguel,0.4500,900
563,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Ensanche Vivaldi,0.6100,1220
564,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Monterey,0.4900,980
565,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Villa India,0.6700,1340
566,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Colombia,0.6200,1240
567,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Paraiso De Mayaguez,0.6600,1320
568,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Sultana,0.5200,1040
569,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Villas Del Sol,0.4800,960
570,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Buena Vista,0.6400,1280
571,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo La Quinta,0.5400,1080
572,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Ext Belmonte,0.5000,1000
573,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Repto Flamboyan,0.5900,1180
574,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Belmonte,0.4500,900
575,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Paris,0.6900,1380
576,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Alemany,0.5000,1000
577,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Ponce De Leon,0.6100,1220
578,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Rio Cristal,0.5900,1180
579,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Villas De Felisa,0.6800,1360
580,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Barcelona,0.5700,1140
581,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Cantera,0.6000,1200
582,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Repto Antillano,0.5300,1060
583,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Ensanche Ramirez,0.4600,920
584,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Villas Del Rio,0.7000,1400
585,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Sabalos,0.4500,900
586,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Flor Del Valle,0.4800,960
587,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB La Estancia,0.5100,1020
588,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Villa Angelica,0.5300,1060
589,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Villa Gerena,0.6300,1260
590,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Balboa,0.7000,1400
591,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Broadway,0.5100,1020
592,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Liceo,0.5900,1180
593,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Santurce,0.6000,1200
594,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Lomas Verdes,0.6900,1380
595,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Repto Macias,0.5400,1080
596,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Pura Brisa,0.6100,1220
597,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Santa Maria,0.5500,1100
598,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Parc Soledad,0.6500,1300
599,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Fraternidad,0.6900,1380
600,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB La Riviera,0.6000,1200
601,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Petiteville,0.5200,1040
602,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Jard De Guanajibo,0.4500,900
603,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Jard Del Caribe,0.6500,1300
604,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Repto San Francisco,0.6400,1280
605,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Guanajibo Gdns,0.6200,1240
606,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Mayaguez Terrace,0.6900,1380
607,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Miradero Gdns,0.6100,1220
608,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Hostos,0.5700,1140
609,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Llavat,0.4900,980
610,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Mendoza,0.5700,1140
611,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB San Jose,0.6800,1360
612,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Parc Mani,0.5800,1160
613,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Ramirez De Arellano,0.5400,1080
614,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Dulces Labios,0.5900,1180
615,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Mani,0.5800,1160
616,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Parq De La Ceiba,0.6800,1360
617,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Guanajibo Homes,0.6300,1260
618,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Vista Verde,0.6800,1360
619,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Alt De Algarrobo,0.5900,1180
620,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Mans De Espana,0.6500,1300
621,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Bella Lomas,0.5500,1100
622,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Buenaventura,0.4800,960
623,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Los Versalles,0.4800,960
624,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Miradero Hls,0.6800,1360
625,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Santa Rosa De Lima,0.6900,1380
626,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Westernlake Vlg,0.4500,900
627,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Villas Del Oeste,0.4900,980
628,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Parc Castillo,0.5700,1140
629,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Repto Los Chevres,0.5000,1000
630,PR,Puerto Rico,MAYAGUEZ,Mayaguez,URB Quinto Centenario,0.4700,940
631,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Alt De Mayaguez,0.5500,1100
632,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo El Seco,0.6400,1280
633,PR,Puerto Rico,MAYAGUEZ,Mayaguez,Bo Tras Talleres,0.4900,980
634,PR,Puerto Rico,SAN GERMAN,San German,Repto Universidad,0.7000,1400
635,PR,Puerto Rico,SAN GERMAN,San German,Mans De San German,0.4500,900
636,PR,Puerto Rico,SAN GERMAN,San German,URB Borinquen,0.6800,1360
637,PR,Puerto Rico,SAN GERMAN,San German,URB El Real,0.5700,1140
638,PR,Puerto Rico,SAN GERMAN,San German,URB La Nueva Salamanca,0.4600,920
639,PR,Puerto Rico,SAN GERMAN,San German,San German,0.6500,1300
640,PR,Puerto Rico,SAN GERMAN,San German,Ext Santa Maria,0.6300,1260
641,PR,Puerto Rico,SAN GERMAN,San German,Ext Villa Interamericana,0.6800,1360
642,PR,Puerto Rico,SAN GERMAN,San German,Paseos Del Valle,0.6800,1360
643,PR,Puerto Rico,SAN GERMAN,San German,Ext Mans San German,0.5400,1080
644,PR,Puerto Rico,SAN GERMAN,San German,Ext Parc Sabana Eneas,0.6500,1300
645,PR,Puerto Rico,SAN GERMAN,San German,Parc Sabana Eneas,0.6600,1320
646,PR,Puerto Rico,SAN GERMAN,San German,URB El Convento,0.4700,940
